% Model:              GRACE_STP.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 19 2021, 15:35
% Dimension:          3
% Nodes:              286
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.04128899382848303      0                        0                        -6.425421931500509+1.3643763538418412i            -5.947667437523322+1.3643763538418412i
0.065860217004584         0                        0                        -4.8108483866854606+1.3643763538418412i           -3.0192150396392208+1.3643763538418412i
0.06774188054570557       0                        0                        -4.729775487909514+1.3643763538418412i            -2.7718267335094677+1.3643763538418412i
0.06880939994211616       0                        0                        -4.693593894736585+1.3643763538418412i            -2.6258126428157826+1.3643763538418412i
0.07030168628205546       0                        0                        -4.623764941114302+1.3643763538418412i            -2.6258126428157826+1.3643763538418412i
0.07593988061734852       0                        0                        -4.390179096024411+1.3643763538418412i            -2.15254917915661+1.3643763538418412i
-0.042432071195325965     0                        0                        -6.42691596809517+1.3643763538418412i             -5.947667437522764+1.3643763538418412i
-0.042674550578178067     0                        0                        -6.427541234177911+1.3643763538418412i            -5.922105660816824+1.3643763538418412i
-0.04272041150188072      0                        0                        -6.427605015655014+1.3643763538418412i            -5.922105660816865+1.3643763538418412i
-0.04299100030017791      0                        0                        -6.428154373661066+1.3643763538418412i            -5.766176999410894+1.3643763538418412i
-0.04304042151338022      0                        0                        -6.4281364790361115+1.3643763538418412i           -5.678652951425297+1.3643763538418412i
-0.04574074629528335      0                        0                        -6.434842830340854+1.3643763538418412i            -5.669141747964526+1.3643763538418412i
-0.045639064389198264     0                        0                        -6.434585435185482+1.3643763538418412i            -5.669141747964528+1.3643763538418412i
-0.045167531113896126     0                        0                        -6.433356413611674+1.3643763538418412i            -5.6786529514249064+1.3643763538418412i
-0.04575187694819102      0                        0                        -6.435167711727516+1.3643763538418412i            -5.631563043940765+1.3643763538418412i
-0.045940441056863845     0                        0                        -6.435637543606681+1.3643763538418412i            -5.573347676145214+1.3643763538418412i
-0.04601258207670772      0                        0                        -6.435559637336361+1.3643763538418412i            -5.497761755710492+1.3643763538418412i
-0.046032074097176245     0                        0                        -6.435302998522558+1.3643763538418412i            -5.507751562285249+1.3643763538418412i
-0.04627137359944483      0                        0                        -6.436183474895952+1.3643763538418412i            -5.507751562285246+1.3643763538418412i
-0.048528610918484455     0                        0                        -6.44454262877384+1.3643763538418412i             -5.470135215898804+1.3643763538418412i
-0.04929379911396692      0                        0                        -6.447686981175195+1.3643763538418412i            -5.470135215898736+1.3643763538418412i
-0.053913805881033644     0                        0                        -6.471165175875953+1.3643763538418412i            -5.329255971808688+1.3643763538418412i
-0.05262922207988818      0                        0                        -6.464120092610512+1.3643763538418412i            -5.367765935001515+1.3643763538418412i
-0.05072979950639925      0                        0                        -6.454350095672205+1.3643763538418412i            -5.389375909174255+1.3643763538418412i
-0.05131228968533991      0                        0                        -6.457298046579256+1.3643763538418412i            -5.389375909174268+1.3643763538418412i
-0.05870043024772148      0                        0                        -6.501692396033894+1.3643763538418412i            -5.315168040293834+1.3643763538418412i
-0.05811027710365588      0                        0                        -6.497772163742887+1.3643763538418412i            -5.315168040293835+1.3643763538418412i
-0.05935367322077753      0                        0                        -6.506291842196358+1.3643763538418412i            -5.3057570460904016+1.3643763538418412i
-0.059946095542296934     0                        0                        -6.510393882535556+1.3643763538418412i            -5.305757046090398+1.3643763538418412i
-0.060585072376202115     0                        0                        -6.514927686795138+1.3643763538418412i            -5.294233890183126+1.3643763538418412i
-0.06419657673999277      0                        0                        -6.541752181504207+1.3643763538418412i            -5.293346558708601+1.3643763538418412i
-0.06122056821231556      0                        0                        -6.519436082596226+1.3643763538418412i            -5.293346558708597+1.3643763538418412i
-0.07039245520993187      0                        0                        -6.5912635165527345+1.3643763538418412i           -5.30616897315695+1.3643763538418412i
-0.06690488326723529      0                        0                        -6.563002051543758+1.3643763538418412i            -5.306168973156953+1.3643763538418412i
-0.07665564233433604      0                        0                        -6.644088521076718+1.3643763538418412i            -5.339373686561437+1.3643763538418412i
-0.07266919898114832      0                        0                        -6.610500642562439+1.3643763538418412i            -5.339373686561439+1.3643763538418412i
-0.07738548360847822      0                        0                        -6.650529383414171+1.3643763538418412i            -5.339373686561437+1.3643763538418412i
-0.08251337537033257      0                        0                        -6.693453109836922+1.3643763538418412i            -5.390712608558064+1.3643763538418412i
-0.08006129821940343      0                        0                        -6.672793126339814+1.3643763538418412i            -5.369451570001738+1.3643763538418412i
0.03850588356494994       0                        0                        -5.570890344167063+1.3643763538418412i            -2.3408916126492714+1.3643763538418412i
0.03853286646545134       0                        0                        -5.552294226542994+1.3643763538418412i            -2.3393862592718406+1.3643763538418412i
0.0385883659648191        0                        0                        -5.514887542689804+1.3643763538418412i            -2.3360565165567415+1.3643763538418412i
0.038833307660313426      0                        0                        -5.3782252444953835+1.3643763538418412i           -2.3416771150830598+1.3643763538418412i
0.03897657961723974       0                        0                        -5.3153234279527055+1.3643763538418412i           -2.3416771150830598+1.3643763538418412i
-0.038429200842845346     0                        0                        -6.732282038159803+1.3643763538418412i            -3.4642382503986595
-0.03864993318152421      0                        0                        -6.5842276975551615+1.3643763538418412i           -3.478333731741117
-0.03875942149019257      0                        0                        -6.527429143709454+1.3643763538418412i            -3.478333731741118
0.03755102937129684       0                        0                        -6.233554199982977+1.3643763538418412i            -2.494971848054503+1.3643763538418412i
0.03760903638534682       0                        0                        -6.112559531492754+1.3643763538418412i            -2.489961504887649+1.3643763538418412i
0.03793245408661092       0                        0                        -5.736858186129842+1.3643763538418412i            -2.499182744887467+1.3643763538418412i
-0.037835650582374786     0                        0                        -6.910984215953797+1.3643763538418412i            -3.591693707242605
-0.03749284026341043      0                        0                        -7.48937705805279+1.3643763538418412i             -3.6068411818106227
-0.03743384840672753      0                        0                        -7.749108832177637+1.3643763538418412i            -3.6068411818106227
-0.025130358792300772     0                        0                        -8.951471607071253+1.3643763538418412i            -7.408333585746991+1.3643763538418412i
-0.024500000000000022     0                        0                        -8.946320684641195+1.3643763538418412i            -7.64716304367949+1.3643763538418412i
-0.02586775510760811      0                        0                        -8.962802824843504+1.3643763538418412i            -7.408333585747515+1.3643763538418412i
-0.02000180817615732      0                        0                        -8.920583563600454+1.3643763538418412i            -7.69271341256958+1.3643763538418412i
-0.01974999999999999      0                        0                        -8.917268271538628+1.3643763538418412i            -8.474289162928342+1.3643763538418412i
-0.020517506664155832     0                        0                        -8.924385016909037+1.3643763538418412i            -7.692713412568728+1.3643763538418412i
-0.021100353434094055     0                        0                        -8.925692075872917+1.3643763538418412i            -7.621053564143781+1.3643763538418412i
-0.02202691063438425      0                        0                        -8.928875741360823+1.3643763538418412i            -7.774631497208966+1.3643763538418412i
-0.02180636412855247      0                        0                        -8.927511640421447+1.3643763538418412i            -7.774631497209886+1.3643763538418412i
-0.021781791564019243     0                        0                        -8.929028175386229+1.3643763538418412i            -7.787915269216847+1.3643763538418412i
-0.022354689100722636     0                        0                        -8.932113819668519+1.3643763538418412i            -7.8427142469820375+1.3643763538418412i
-0.022399044306953997     0                        0                        -8.932350546150866+1.3643763538418412i            -7.842714246982009+1.3643763538418412i
-0.02324022204381776      0                        0                        -8.942407016120386+1.3643763538418412i            -7.517833839345296+1.3643763538418412i
-0.023391835246222514     0                        0                        -8.944160779898386+1.3643763538418412i            -7.517833839345376+1.3643763538418412i
-0.02406839366203814      0                        0                        -8.94323489956292+1.3643763538418412i             -7.538605853558913+1.3643763538418412i
-0.01885929059610561      0                        0                        -8.917904808090181+1.3643763538418412i            -9.252349092873393+1.3643763538418412i
-0.018750000000000017     0                        0                        -8.91788283395289+1.3643763538418412i             -9.252349092841106+1.3643763538418412i
-0.01889127912427807      0                        0                        -8.917911239963775+1.3643763538418412i            -9.252349092882497+1.3643763538418412i
-0.01969448473280702      0                        0                        -8.917201415225131+1.3643763538418412i            -8.474289162925325+1.3643763538418412i
-0.019618953511211012     0                        0                        -8.91711047048231+1.3643763538418412i             -8.474289162921119+1.3643763538418412i
-0.01650015779706876      0                        0                        -8.917211052024525+1.3643763538418412i            -7.984160213878298
-0.01713919275417175      0                        0                        -8.915608044365989+1.3643763538418412i            -8.104644818767003
-0.01737500000000003      0                        0                        -8.9149458681883+1.3643763538418412i              -8.981505457226783
-0.01754979007507279      0                        0                        -8.91488074900711+1.3643763538418412i             -8.981505457224822
-0.017645448609294068     0                        0                        -8.914188022868736+1.3643763538418412i            -9.307182271114764
-0.017913846495920566     0                        0                        -8.914140865933064+1.3643763538418412i            -9.307182271121317
-0.01858944985301983      0                        0                        -8.917850920582627+1.3643763538418412i            -9.257289225249643+1.3643763538418412i
0.014836086161834017      0                        0                        -8.828596120370316                                -6.654294371497544
0.014466123923864427      0                        0                        -8.860046103123443                                -6.670543544569889
0.014184291095228063      0                        0                        -8.881979643741518                                -6.707796117141477
0.014179854192417574      0                        0                        -8.883412153031875                                -6.679812683287317
0.013581788292186397      0                        0                        -8.920521396878303                                -6.687179762853438
0.013223374423833034      0                        0                        -8.948011953030738                                -6.687179762853234
0.012875615354744768      0                        0                        -8.985061605262993                                -6.665927326412774
0.012095198780518235      0                        0                        -9.062554809974921                                -6.706706704158411
0.01207688163225229       0                        0                        -9.064301444399291                                -6.688350016006279
0.011480952554865198      0                        0                        -9.112135985810417                                -6.809704917880859
0.01168061137434298       0                        0                        -9.099636718709217                                -6.782939379878775
0.010030481498739918      0                        0                        -9.267355655848684                                -6.80703016519527
0.010103908428499009      0                        0                        -9.252576664935617                                -6.809704917880872
0.008901257898895037      0                        0                        -9.428554551031882                                -6.875240683051052
0.008083583533486843      0                        0                        -9.57873238487782                                 -6.875240683051215
-0.013574359329197455     0                        0                        -8.936967144415553+1.3643763538418412i            -7.815770926093003
-0.013396109927879235     0                        0                        -8.938409742308568+1.3643763538418412i            -8.186876662855978
-0.013369990183296515     0                        0                        -8.944465781663228+1.3643763538418412i            -7.720204899917346
-0.013344617000523168     0                        0                        -8.944650501058176+1.3643763538418412i            -7.720204899917202
0.005248896367613914      0                        0                        -10.026342568996848+1.3643763538418412i           -7.030725810900576
0.0055849163073797        0                        0                        -10.201986052980196+1.3643763538418412i           -7.030725810900604
0.00576818445330432       0                        0                        -10.339771878797155+1.3643763538418412i           -7.03072581090062
0.0065684356396016885     0                        0                        -10.296316054701677                               -6.90693382007773
0.006797536616306665      0                        0                        -10.07174854917198                                -6.853854145112403
-0.012131034503326948     0                        0                        -8.95409053483352+1.3643763538418412i             -7.690088939573835
-0.01200217216663968      0                        0                        -8.955119560767452+1.3643763538418412i            -7.690088939573668
-0.012136763925437222     0                        0                        -8.954044839286777+1.3643763538418412i            -7.690088939573837
-0.011497673685625931     0                        0                        -8.948709259976107+1.3643763538418412i            -7.470151288561405
3.306354813706336E-5      0                        0                        -9.266035925979958+1.3643763538418412i            -7.150485655147042
0.0011686807470673022     0                        0                        -9.329738281622966+1.3643763538418412i            -7.088694649256684
-4.5492116767659185E-5    0                        0                        -9.261607027150218+1.3643763538418412i            -7.15048565514704
-1.3936608332901224E-4    0                        0                        -9.239845179409864+1.3643763538418412i            -7.237254434762589
-2.0133960616966484E-4    0                        0                        -9.237146004963245+1.3643763538418412i            -7.237254434762591
-7.929798725915815E-4     0                        0                        -9.183673180994527+1.3643763538418412i            -7.319543051798305
-5.786087138150708E-4     0                        0                        -9.203581086496527+1.3643763538418412i            -7.297356419139861
-0.00223429729064345      0                        0                        -9.140149033731893+1.3643763538418412i            -7.319543051798329
-0.014939616733722794     0                        0                        -8.931216689447927+1.3643763538418412i            -7.995228279590866
-0.014772435146432839     0                        0                        -8.93253263315401+1.3643763538418412i             -8.624652285083709
-0.014544670050238462     0                        0                        -8.931432102686394+1.3643763538418412i            -7.81577092609414
-0.009996727110288928     0                        0                        -8.967900591576102+1.3643763538418412i            -7.447374508913579
-0.008688869199789256     0                        0                        -8.987151936415577+1.3643763538418412i            -7.447374508913367
-0.008444469886174782     0                        0                        -8.993584466931926+1.3643763538418412i            -7.231759677594438
-0.007619967679379253     0                        0                        -9.014785564688825+1.3643763538418412i            -7.231759677594777
-0.011399507307276735     0                        0                        -8.947348526407854+1.3643763538418412i            -7.439682828394249
-0.011440304392341838     0                        0                        -8.946778632302243+1.3643763538418412i            -7.439682828394223
-0.01146625291309697      0                        0                        -8.944979833348906+1.3643763538418412i            -7.401194225900371
-0.006979646479928769     0                        0                        -9.027875998609519+1.3643763538418412i            -7.467919714036004
-0.006176329813594228     0                        0                        -9.040730005393979+1.3643763538418412i            -7.4679197140357045
-0.005767557631527337     0                        0                        -9.03685353299375+1.3643763538418412i             -7.241883101172978
0.019749999999999934      0                        0                        -8.544885728283719                                -6.4390201614113645
0.019837658133754876      0                        0                        -8.540296244434767                                -6.461401651238496
0.02014305497507532       0                        0                        -8.524863146757884                                -6.477222608612855
0.020386395188449175      0                        0                        -8.510419185235763                                -6.509367661299861
0.020827546003891223      0                        0                        -8.491626336669562                                -6.509367661299895
0.021155420186280693      0                        0                        -8.472819075679224                                -6.380960113909493
0.02115592802305638       0                        0                        -8.470906355821503                                -6.388015508665653
0.021347893059345147      0                        0                        -8.464782826550868                                -6.382821811080039
0.02134994984890487       0                        0                        -8.464674961375897                                -6.382821811080039
0.0218657369663747        0                        0                        -8.439921860689608                                -6.364045522049032
0.023085318162897023      0                        0                        -8.379897148848428                                -6.342020167160847
0.023277775089772856      0                        0                        -8.370871587065286                                -6.342020167160863
0.024458447799284022      0                        0                        -8.315590380520032                                -6.316077492527848
0.024499999999999966      0                        0                        -8.313418646699736                                -6.315460408356852
0.02362180281733739       0                        0                        -8.353003971109723                                -6.291102810830162
0.023773295737587574      0                        0                        -8.346916211174234                                -6.3009244629242716
0.01603908070497745       0                        0                        -8.757639036672531                                -6.537350386369338
0.016142113823993276      0                        0                        -8.755218268228315                                -6.519654828900239
0.016633381252077584      0                        0                        -8.719986787225292                                -6.519654828899788
0.017144253931704878      0                        0                        -8.68912498338928                                 -6.557160447493648
0.017316836538303487      0                        0                        -8.67936210878551                                 -6.53403335861841
0.018632358457727205      0                        0                        -8.602603530901158                                -6.511448451230675
0.01874999999999999       0                        0                        -8.596346506736701                                -6.5346115029100265
0.017597421381789408      0                        0                        -8.661269585628165                                -6.540696231215342
0.01758006702656867       0                        0                        -8.662265596453311                                -6.540696231215344
0.019299057159456373      0                        0                        -8.569022525500392                                -6.481449998661299
0.019390452412798298      0                        0                        -8.565282658396873                                -6.43902016141059
0.019506211409686808      0                        0                        -8.558610578288672                                -6.43902016141084
0.024881291946702022      0                        0                        -8.296018941217001                                -6.283189794891382
0.024921462244053533      0                        0                        -8.29446642545806                                 -6.311714804672058
0.024942364718067017      0                        0                        -8.292533080877382                                -6.295099169885622
0.025617253738379947      0                        0                        -8.264460538334026                                -6.268538079327686
