% Model:              GRACE_stlshield_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 9 2021, 14:49
% Dimension:          3
% Nodes:              294
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.046999787400079984     0                        0                        -6.4424188505225715+1.3643763538418412i           -5.561586846021806+1.3643763538418412i
-0.048105655784013296     0                        0                        -6.4465537738842285+1.3643763538418412i           -5.499805583955614+1.3643763538418412i
0.0470481786102844        0                        0                        -5.255051027843181+1.3643763538418412i            -3.8608185813769533+1.3643763538418412i
0.048849747326255744      0                        0                        -5.232190354146886+1.3643763538418412i            -3.753766623904929+1.3643763538418412i
0.05057993883072076       0                        0                        -5.202427050082417+1.3643763538418412i            -3.6194490347791364+1.3643763538418412i
0.04768401269224909       0                        0                        -5.247284322854809+1.3643763538418412i            -3.7997054571315507+1.3643763538418412i
0.05225412234201643       0                        0                        -5.175449242106677+1.3643763538418412i            -3.6194490347791373+1.3643763538418412i
0.05297028157461331       0                        0                        -5.161965310686551+1.3643763538418412i            -3.5289503125377797+1.3643763538418412i
0.05461988646342425       0                        0                        -5.132233025324898+1.3643763538418412i            -3.5289503125377806+1.3643763538418412i
0.06560402262151344       0                        0                        -4.815726596458261+1.3643763538418412i            -2.9540086956220795+1.3643763538418412i
0.06593681940872492       0                        0                        -4.814974026533594+1.3643763538418412i            -2.7613748862867853+1.3643763538418412i
0.06344124431193687       0                        0                        -4.890786070505811+1.3643763538418412i            -3.0880585363916513+1.3643763538418412i
0.06980426276774476       0                        0                        -4.657352463387759+1.3643763538418412i            -2.7613748862867857+1.3643763538418412i
0.07047315145353672       0                        0                        -4.6334723863645575+1.3643763538418412i           -2.6081121828347933+1.3643763538418412i
0.07390058202833022       0                        0                        -4.498768282222572+1.3643763538418412i            -2.438373211847027+1.3643763538418412i
0.05819932091006519       0                        0                        -5.041699023563583+1.3643763538418412i            -3.300168866635922+1.3643763538418412i
0.060165170931317236      0                        0                        -4.992065569061506+1.3643763538418412i            -3.088058536391651+1.3643763538418412i
0.054970631449515195      0                        0                        -5.1189011155510125+1.3643763538418412i           -3.3692105819858806+1.3643763538418412i
0.06286398499672574       0                        0                        -4.90700290109112+1.3643763538418412i             -3.0880585363916513+1.3643763538418412i
-0.05217519332166906      0                        0                        -6.465018600111656+1.3643763538418412i            -5.369467509791971+1.3643763538418412i
-0.05191122587534752      0                        0                        -6.463506305041774+1.3643763538418412i            -5.432408532865241+1.3643763538418412i
-0.050201915576211315     0                        0                        -6.455604143183378+1.3643763538418412i            -5.4324085328653+1.3643763538418412i
-0.049416906430033714     0                        0                        -6.451904065128621+1.3643763538418412i            -5.445321659142776+1.3643763538418412i
-0.04885754648339752      0                        0                        -6.449452021799132+1.3643763538418412i            -5.499805583955797+1.3643763538418412i
-0.05488506757837827      0                        0                        -6.4803447686976+1.3643763538418412i              -5.344667464327862+1.3643763538418412i
-0.053714630135117264     0                        0                        -6.4734305456728185+1.3643763538418412i           -5.369467509791993+1.3643763538418412i
-0.056003388462622705     0                        0                        -6.486959822166072+1.3643763538418412i            -5.346848286853501+1.3643763538418412i
